coin,tf,signal,lev,mode,period,ret,bh_ret,beat_bh,n_trades,win_rate,max_dd
SOL,2h,st3.0,2,L+S,bear_2026q1,29.31,-41.7,True,27,0.444,55.86
SOL,2h,st3.0,3,L,bear_2026q1,-39.16,-41.7,True,13,0.308,49.55
SOL,2h,st3.0,3,L+S,bear_2026q1,43.97,-41.7,True,27,0.444,83.79
SOL,2h,st4.0,1,L,bear_2026q1,-8.51,-41.7,True,7,0.143,7.54
SOL,2h,st4.0,1,L+S,bear_2026q1,24.4,-41.7,True,15,0.4,15.56
SOL,2h,st4.0,2,L,bear_2026q1,-17.01,-41.7,True,7,0.143,15.08
SOL,2h,st4.0,2,L+S,bear_2026q1,48.8,-41.7,True,15,0.4,31.12
SOL,2h,st4.0,3,L,bear_2026q1,-25.52,-41.7,True,7,0.143,22.62
SOL,2h,st4.0,3,L+S,bear_2026q1,73.2,-41.7,True,15,0.4,46.68
SOL,2h,ema20/50,1,L,bear_2025q4,-16.1,-44.5,True,9,0.222,18.62
SOL,2h,ema20/50,1,L+S,bear_2025q4,23.11,-44.5,True,18,0.389,18.32
SOL,2h,ema20/50,2,L,bear_2025q4,-32.2,-44.5,True,9,0.222,37.24
SOL,2h,ema20/50,2,L+S,bear_2025q4,46.22,-44.5,True,18,0.389,36.64
SOL,2h,ema20/50,3,L,bear_2025q4,-48.29,-44.5,False,9,0.222,55.86
SOL,2h,ema20/50,3,L+S,bear_2025q4,69.32,-44.5,True,18,0.389,54.95
SOL,2h,ema50/200,1,L,bear_2025q4,-29.48,-44.5,True,3,0.0,19.22
SOL,2h,ema50/200,1,L+S,bear_2025q4,-6.55,-44.5,True,6,0.333,24.3
SOL,2h,ema50/200,2,L,bear_2025q4,-58.97,-44.5,False,3,0.0,38.44
SOL,2h,ema50/200,2,L+S,bear_2025q4,-13.09,-44.5,True,6,0.333,48.6
SOL,2h,ema50/200,3,L,bear_2025q4,-88.45,-44.5,False,3,0.0,57.65
SOL,2h,ema50/200,3,L+S,bear_2025q4,-19.64,-44.5,True,6,0.333,72.9
SOL,2h,ema10/30,1,L,bear_2025q4,-15.66,-44.5,True,12,0.25,23.72
SOL,2h,ema10/30,1,L+S,bear_2025q4,21.83,-44.5,True,24,0.417,18.23
SOL,2h,ema10/30,2,L,bear_2025q4,-31.32,-44.5,True,12,0.25,47.44
SOL,2h,ema10/30,2,L+S,bear_2025q4,43.66,-44.5,True,24,0.417,36.46
SOL,2h,ema10/30,3,L,bear_2025q4,-46.98,-44.5,False,12,0.25,71.16
SOL,2h,ema10/30,3,L+S,bear_2025q4,65.49,-44.5,True,24,0.417,54.68
SOL,2h,ema20/100,1,L,bear_2025q4,-14.55,-44.5,True,5,0.2,8.52
SOL,2h,ema20/100,1,L+S,bear_2025q4,24.83,-44.5,True,10,0.5,6.24
SOL,2h,ema20/100,2,L,bear_2025q4,-29.11,-44.5,True,5,0.2,17.04
SOL,2h,ema20/100,2,L+S,bear_2025q4,49.65,-44.5,True,10,0.5,12.48
SOL,2h,ema20/100,3,L,bear_2025q4,-43.66,-44.5,True,5,0.2,25.57
SOL,2h,ema20/100,3,L+S,bear_2025q4,74.48,-44.5,True,10,0.5,18.72
SOL,2h,ema5/20,1,L,bear_2025q4,-33.67,-44.5,True,31,0.258,35.08
SOL,2h,ema5/20,1,L+S,bear_2025q4,-14.55,-44.5,True,62,0.258,25.82
SOL,2h,ema5/20,2,L,bear_2025q4,-67.34,-44.5,False,31,0.258,70.15
SOL,2h,ema5/20,2,L+S,bear_2025q4,-29.09,-44.5,True,62,0.258,51.64
SOL,2h,ema5/20,3,L,bear_2025q4,-101.01,-44.5,False,31,0.258,105.23
SOL,2h,ema5/20,3,L+S,bear_2025q4,-43.64,-44.5,True,62,0.258,77.46
SOL,2h,c>ema50,1,L,bear_2025q4,-30.77,-44.5,True,36,0.167,34.28
SOL,2h,c>ema50,1,L+S,bear_2025q4,-8.67,-44.5,True,72,0.194,45.5
SOL,2h,c>ema50,2,L,bear_2025q4,-61.53,-44.5,False,36,0.167,68.55
SOL,2h,c>ema50,2,L+S,bear_2025q4,-17.34,-44.5,True,72,0.194,91.0
SOL,2h,c>ema50,3,L,bear_2025q4,-92.3,-44.5,False,36,0.167,102.83
SOL,2h,c>ema50,3,L+S,bear_2025q4,-26.01,-44.5,True,72,0.194,136.5
SOL,2h,c>ema100,1,L,bear_2025q4,-26.23,-44.5,True,25,0.12,24.21
SOL,2h,c>ema100,1,L+S,bear_2025q4,3.19,-44.5,True,50,0.24,23.45
SOL,2h,c>ema100,2,L,bear_2025q4,-52.46,-44.5,False,25,0.12,48.42
SOL,2h,c>ema100,2,L+S,bear_2025q4,6.39,-44.5,True,50,0.24,46.9
SOL,2h,c>ema100,3,L,bear_2025q4,-78.69,-44.5,False,25,0.12,72.63
SOL,2h,c>ema100,3,L+S,bear_2025q4,9.58,-44.5,True,50,0.24,70.35
SOL,2h,c>ema200,1,L,bear_2025q4,-22.97,-44.5,True,12,0.083,18.33
SOL,2h,c>ema200,1,L+S,bear_2025q4,7.96,-44.5,True,24,0.208,17.62
SOL,2h,c>ema200,2,L,bear_2025q4,-45.94,-44.5,False,12,0.083,36.65
SOL,2h,c>ema200,2,L+S,bear_2025q4,15.92,-44.5,True,24,0.208,35.24
SOL,2h,c>ema200,3,L,bear_2025q4,-68.91,-44.5,False,12,0.083,54.98
SOL,2h,c>ema200,3,L+S,bear_2025q4,23.88,-44.5,True,24,0.208,52.86
SOL,2h,macd12/26,1,L,bear_2025q4,-55.14,-44.5,False,39,0.231,57.67
SOL,2h,macd12/26,1,L+S,bear_2025q4,-57.81,-44.5,False,78,0.295,77.6
SOL,2h,macd12/26,2,L,bear_2025q4,-110.29,-44.5,False,39,0.231,115.34
SOL,2h,macd12/26,2,L+S,bear_2025q4,-115.62,-44.5,False,78,0.295,155.19
SOL,2h,macd12/26,3,L,bear_2025q4,-165.43,-44.5,False,39,0.231,173.01
SOL,2h,macd12/26,3,L+S,bear_2025q4,-173.43,-44.5,False,78,0.295,232.79
SOL,2h,macd26/52,1,L,bear_2025q4,-2.98,-44.5,True,12,0.25,22.43
SOL,2h,macd26/52,1,L+S,bear_2025q4,46.41,-44.5,True,25,0.44,16.25
SOL,2h,macd26/52,2,L,bear_2025q4,-5.95,-44.5,True,12,0.25,44.87
SOL,2h,macd26/52,2,L+S,bear_2025q4,92.81,-44.5,True,25,0.44,32.5
SOL,2h,macd26/52,3,L,bear_2025q4,-8.93,-44.5,True,12,0.25,67.3
SOL,2h,macd26/52,3,L+S,bear_2025q4,139.22,-44.5,True,25,0.44,48.75
SOL,2h,st2.0,1,L,bear_2025q4,-43.35,-44.5,True,25,0.28,47.55
SOL,2h,st2.0,1,L+S,bear_2025q4,-33.25,-44.5,True,50,0.36,51.1
SOL,2h,st2.0,2,L,bear_2025q4,-86.7,-44.5,False,25,0.28,95.09
SOL,2h,st2.0,2,L+S,bear_2025q4,-66.5,-44.5,False,50,0.36,102.19
SOL,2h,st2.0,3,L,bear_2025q4,-130.05,-44.5,False,25,0.28,142.64
SOL,2h,st2.0,3,L+S,bear_2025q4,-99.75,-44.5,False,50,0.36,153.29
SOL,2h,st3.0,1,L,bear_2025q4,-20.86,-44.5,True,11,0.273,28.43
SOL,2h,st3.0,1,L+S,bear_2025q4,10.65,-44.5,True,22,0.409,26.39
SOL,2h,st3.0,2,L,bear_2025q4,-41.72,-44.5,True,11,0.273,56.85
SOL,2h,st3.0,2,L+S,bear_2025q4,21.3,-44.5,True,22,0.409,52.77
SOL,2h,st3.0,3,L,bear_2025q4,-62.59,-44.5,False,11,0.273,85.28
SOL,2h,st3.0,3,L+S,bear_2025q4,31.96,-44.5,True,22,0.409,79.16
SOL,2h,st4.0,1,L,bear_2025q4,-36.04,-44.5,True,9,0.111,33.02
SOL,2h,st4.0,1,L+S,bear_2025q4,-18.17,-44.5,True,18,0.333,30.99
SOL,2h,st4.0,2,L,bear_2025q4,-72.08,-44.5,False,9,0.111,66.03
SOL,2h,st4.0,2,L+S,bear_2025q4,-36.35,-44.5,True,18,0.333,61.97
SOL,2h,st4.0,3,L,bear_2025q4,-108.13,-44.5,False,9,0.111,99.05
SOL,2h,st4.0,3,L+S,bear_2025q4,-54.52,-44.5,False,18,0.333,92.96
SOL,2h,ema20/50,1,L,bull_2025q3,10.22,53.1,False,15,0.333,15.71
SOL,2h,ema20/50,1,L+S,bull_2025q3,-29.53,53.1,False,30,0.233,44.4
SOL,2h,ema20/50,2,L,bull_2025q3,20.44,53.1,False,15,0.333,31.42
SOL,2h,ema20/50,2,L+S,bull_2025q3,-59.06,53.1,False,30,0.233,88.8
SOL,2h,ema20/50,3,L,bull_2025q3,30.66,53.1,False,15,0.333,47.14
SOL,2h,ema20/50,3,L+S,bull_2025q3,-88.59,53.1,False,30,0.233,133.2
SOL,2h,ema50/200,1,L,bull_2025q3,41.14,53.1,False,4,0.5,1.34
SOL,2h,ema50/200,1,L+S,bull_2025q3,33.56,53.1,False,8,0.375,7.75
SOL,2h,ema50/200,2,L,bull_2025q3,82.27,53.1,True,4,0.5,2.69
SOL,2h,ema50/200,2,L+S,bull_2025q3,67.13,53.1,True,8,0.375,15.51
SOL,2h,ema50/200,3,L,bull_2025q3,123.41,53.1,True,4,0.5,4.03
SOL,2h,ema50/200,3,L+S,bull_2025q3,100.69,53.1,True,8,0.375,23.26
SOL,2h,ema10/30,1,L,bull_2025q3,18.07,53.1,False,23,0.348,15.12
SOL,2h,ema10/30,1,L+S,bull_2025q3,-12.14,53.1,False,46,0.283,48.14
SOL,2h,ema10/30,2,L,bull_2025q3,36.13,53.1,False,23,0.348,30.24
SOL,2h,ema10/30,2,L+S,bull_2025q3,-24.28,53.1,False,46,0.283,96.28
SOL,2h,ema10/30,3,L,bull_2025q3,54.2,53.1,True,23,0.348,45.36
SOL,2h,ema10/30,3,L+S,bull_2025q3,-36.42,53.1,False,46,0.283,144.43
SOL,2h,ema20/100,1,L,bull_2025q3,8.18,53.1,False,12,0.417,9.21
SOL,2h,ema20/100,1,L+S,bull_2025q3,-32.02,53.1,False,24,0.292,44.45
SOL,2h,ema20/100,2,L,bull_2025q3,16.37,53.1,False,12,0.417,18.42
SOL,2h,ema20/100,2,L+S,bull_2025q3,-64.03,53.1,False,24,0.292,88.9
SOL,2h,ema20/100,3,L,bull_2025q3,24.55,53.1,False,12,0.417,27.63
SOL,2h,ema20/100,3,L+S,bull_2025q3,-96.05,53.1,False,24,0.292,133.35
SOL,2h,ema5/20,1,L,bull_2025q3,47.59,53.1,False,32,0.469,4.61
SOL,2h,ema5/20,1,L+S,bull_2025q3,47.05,53.1,False,64,0.406,9.66
SOL,2h,ema5/20,2,L,bull_2025q3,95.17,53.1,True,32,0.469,9.22
SOL,2h,ema5/20,2,L+S,bull_2025q3,94.1,53.1,True,64,0.406,19.32
SOL,2h,ema5/20,3,L,bull_2025q3,142.76,53.1,True,32,0.469,13.82
SOL,2h,ema5/20,3,L+S,bull_2025q3,141.15,53.1,True,64,0.406,28.97
SOL,2h,c>ema50,1,L,bull_2025q3,9.76,53.1,False,50,0.24,17.16
SOL,2h,c>ema50,1,L+S,bull_2025q3,-29.05,53.1,False,100,0.19,43.92
SOL,2h,c>ema50,2,L,bull_2025q3,19.51,53.1,False,50,0.24,34.33
SOL,2h,c>ema50,2,L+S,bull_2025q3,-58.1,53.1,False,100,0.19,87.84
SOL,2h,c>ema50,3,L,bull_2025q3,29.27,53.1,False,50,0.24,51.49
SOL,2h,c>ema50,3,L+S,bull_2025q3,-87.15,53.1,False,100,0.19,131.76
SOL,2h,c>ema100,1,L,bull_2025q3,14.45,53.1,False,41,0.244,11.64
SOL,2h,c>ema100,1,L+S,bull_2025q3,-18.33,53.1,False,82,0.183,35.63
SOL,2h,c>ema100,2,L,bull_2025q3,28.9,53.1,False,41,0.244,23.28
SOL,2h,c>ema100,2,L+S,bull_2025q3,-36.66,53.1,False,82,0.183,71.26
SOL,2h,c>ema100,3,L,bull_2025q3,43.35,53.1,False,41,0.244,34.93
SOL,2h,c>ema100,3,L+S,bull_2025q3,-54.99,53.1,False,82,0.183,106.89
SOL,2h,c>ema200,1,L,bull_2025q3,18.09,53.1,False,29,0.31,16.25
SOL,2h,c>ema200,1,L+S,bull_2025q3,-11.46,53.1,False,58,0.19,27.92
SOL,2h,c>ema200,2,L,bull_2025q3,36.18,53.1,False,29,0.31,32.49
SOL,2h,c>ema200,2,L+S,bull_2025q3,-22.92,53.1,False,58,0.19,55.84
SOL,2h,c>ema200,3,L,bull_2025q3,54.27,53.1,True,29,0.31,48.74
SOL,2h,c>ema200,3,L+S,bull_2025q3,-34.39,53.1,False,58,0.19,83.76
SOL,2h,macd12/26,1,L,bull_2025q3,44.25,53.1,False,48,0.417,9.6
SOL,2h,macd12/26,1,L+S,bull_2025q3,38.2,53.1,False,96,0.385,13.7
SOL,2h,macd12/26,2,L,bull_2025q3,88.5,53.1,True,48,0.417,19.2
SOL,2h,macd12/26,2,L+S,bull_2025q3,76.41,53.1,True,96,0.385,27.4
SOL,2h,macd12/26,3,L,bull_2025q3,132.75,53.1,True,48,0.417,28.8
SOL,2h,macd12/26,3,L+S,bull_2025q3,114.61,53.1,True,96,0.385,41.1
SOL,2h,macd26/52,1,L,bull_2025q3,41.31,53.1,False,22,0.5,7.0
SOL,2h,macd26/52,1,L+S,bull_2025q3,33.82,53.1,False,45,0.444,16.35
SOL,2h,macd26/52,2,L,bull_2025q3,82.61,53.1,True,22,0.5,14.0
SOL,2h,macd26/52,2,L+S,bull_2025q3,67.64,53.1,True,45,0.444,32.69
SOL,2h,macd26/52,3,L,bull_2025q3,123.92,53.1,True,22,0.5,21.01
SOL,2h,macd26/52,3,L+S,bull_2025q3,101.46,53.1,True,45,0.444,49.04
SOL,2h,st2.0,1,L,bull_2025q3,27.9,53.1,False,28,0.5,8.62
SOL,2h,st2.0,1,L+S,bull_2025q3,7.77,53.1,False,56,0.429,21.16
SOL,2h,st2.0,2,L,bull_2025q3,55.8,53.1,True,28,0.5,17.24
SOL,2h,st2.0,2,L+S,bull_2025q3,15.53,53.1,False,56,0.429,42.31
SOL,2h,st2.0,3,L,bull_2025q3,83.69,53.1,True,28,0.5,25.86
SOL,2h,st2.0,3,L+S,bull_2025q3,23.3,53.1,False,56,0.429,63.47
SOL,2h,st3.0,1,L,bull_2025q3,39.11,53.1,False,16,0.625,4.88
SOL,2h,st3.0,1,L+S,bull_2025q3,30.39,53.1,False,32,0.406,11.73
SOL,2h,st3.0,2,L,bull_2025q3,78.22,53.1,True,16,0.625,9.75
SOL,2h,st3.0,2,L+S,bull_2025q3,60.77,53.1,True,32,0.406,23.46
SOL,2h,st3.0,3,L,bull_2025q3,117.33,53.1,True,16,0.625,14.63
SOL,2h,st3.0,3,L+S,bull_2025q3,91.16,53.1,True,32,0.406,35.19
SOL,2h,st4.0,1,L,bull_2025q3,14.27,53.1,False,13,0.538,7.81
SOL,2h,st4.0,1,L+S,bull_2025q3,-20.2,53.1,False,26,0.385,30.99
SOL,2h,st4.0,2,L,bull_2025q3,28.53,53.1,False,13,0.538,15.61
SOL,2h,st4.0,2,L+S,bull_2025q3,-40.4,53.1,False,26,0.385,61.98
SOL,2h,st4.0,3,L,bull_2025q3,42.8,53.1,False,13,0.538,23.42
SOL,2h,st4.0,3,L+S,bull_2025q3,-60.6,53.1,False,26,0.385,92.97
SOL,2h,ema20/50,1,L,bull_2024h2,23.7,29.1,False,20,0.25,21.8
SOL,2h,ema20/50,1,L+S,bull_2024h2,11.33,29.1,False,39,0.256,21.3
SOL,2h,ema20/50,2,L,bull_2024h2,47.39,29.1,True,20,0.25,43.59
SOL,2h,ema20/50,2,L+S,bull_2024h2,22.66,29.1,False,39,0.256,42.59
SOL,2h,ema20/50,3,L,bull_2024h2,71.09,29.1,True,20,0.25,65.39
SOL,2h,ema20/50,3,L+S,bull_2024h2,33.99,29.1,True,39,0.256,63.89
SOL,2h,ema50/200,1,L,bull_2024h2,-2.17,29.1,False,9,0.333,16.42
SOL,2h,ema50/200,1,L+S,bull_2024h2,-36.58,29.1,False,19,0.263,58.63
SOL,2h,ema50/200,2,L,bull_2024h2,-4.34,29.1,False,9,0.333,32.84
SOL,2h,ema50/200,2,L+S,bull_2024h2,-73.16,29.1,False,19,0.263,117.27
SOL,2h,ema50/200,3,L,bull_2024h2,-6.51,29.1,False,9,0.333,49.26
SOL,2h,ema50/200,3,L+S,bull_2024h2,-109.73,29.1,False,19,0.263,175.9
SOL,2h,ema10/30,1,L,bull_2024h2,31.76,29.1,True,35,0.429,27.36
SOL,2h,ema10/30,1,L+S,bull_2024h2,26.53,29.1,False,69,0.348,43.36
SOL,2h,ema10/30,2,L,bull_2024h2,63.51,29.1,True,35,0.429,54.72
SOL,2h,ema10/30,2,L+S,bull_2024h2,53.05,29.1,True,69,0.348,86.72
SOL,2h,ema10/30,3,L,bull_2024h2,95.27,29.1,True,35,0.429,82.07
SOL,2h,ema10/30,3,L+S,bull_2024h2,79.58,29.1,True,69,0.348,130.08
SOL,2h,ema20/100,1,L,bull_2024h2,22.85,29.1,False,14,0.286,15.95
SOL,2h,ema20/100,1,L+S,bull_2024h2,10.34,29.1,False,28,0.25,22.97
SOL,2h,ema20/100,2,L,bull_2024h2,45.69,29.1,True,14,0.286,31.89
SOL,2h,ema20/100,2,L+S,bull_2024h2,20.67,29.1,False,28,0.25,45.94
SOL,2h,ema20/100,3,L,bull_2024h2,68.54,29.1,True,14,0.286,47.84
SOL,2h,ema20/100,3,L+S,bull_2024h2,31.01,29.1,True,28,0.25,68.9
SOL,2h,ema5/20,1,L,bull_2024h2,54.32,29.1,True,58,0.362,26.63
SOL,2h,ema5/20,1,L+S,bull_2024h2,69.21,29.1,True,115,0.33,24.87
SOL,2h,ema5/20,2,L,bull_2024h2,108.63,29.1,True,58,0.362,53.25
SOL,2h,ema5/20,2,L+S,bull_2024h2,138.43,29.1,True,115,0.33,49.74
SOL,2h,ema5/20,3,L,bull_2024h2,162.95,29.1,True,58,0.362,79.88
SOL,2h,ema5/20,3,L+S,bull_2024h2,207.64,29.1,True,115,0.33,74.6
SOL,2h,c>ema50,1,L,bull_2024h2,0.46,29.1,False,96,0.146,38.87
SOL,2h,c>ema50,1,L+S,bull_2024h2,-37.23,29.1,False,191,0.152,65.51
SOL,2h,c>ema50,2,L,bull_2024h2,0.93,29.1,False,96,0.146,77.74
SOL,2h,c>ema50,2,L+S,bull_2024h2,-74.45,29.1,False,191,0.152,131.02
SOL,2h,c>ema50,3,L,bull_2024h2,1.39,29.1,False,96,0.146,116.61
SOL,2h,c>ema50,3,L+S,bull_2024h2,-111.68,29.1,False,191,0.152,196.53
SOL,2h,c>ema100,1,L,bull_2024h2,4.91,29.1,False,69,0.116,42.53
SOL,2h,c>ema100,1,L+S,bull_2024h2,-29.64,29.1,False,137,0.131,62.68
SOL,2h,c>ema100,2,L,bull_2024h2,9.83,29.1,False,69,0.116,85.07
SOL,2h,c>ema100,2,L+S,bull_2024h2,-59.28,29.1,False,137,0.131,125.36
SOL,2h,c>ema100,3,L,bull_2024h2,14.74,29.1,False,69,0.116,127.6
SOL,2h,c>ema100,3,L+S,bull_2024h2,-88.92,29.1,False,137,0.131,188.04
SOL,2h,c>ema200,1,L,bull_2024h2,38.75,29.1,True,34,0.176,15.27
SOL,2h,c>ema200,1,L+S,bull_2024h2,41.01,29.1,True,68,0.191,29.92
SOL,2h,c>ema200,2,L,bull_2024h2,77.49,29.1,True,34,0.176,30.53
SOL,2h,c>ema200,2,L+S,bull_2024h2,82.03,29.1,True,68,0.191,59.85
SOL,2h,c>ema200,3,L,bull_2024h2,116.24,29.1,True,34,0.176,45.8
SOL,2h,c>ema200,3,L+S,bull_2024h2,123.04,29.1,True,68,0.191,89.77
SOL,2h,macd12/26,1,L,bull_2024h2,-4.4,29.1,False,82,0.39,43.92
SOL,2h,macd12/26,1,L+S,bull_2024h2,-47.07,29.1,False,163,0.356,72.34
SOL,2h,macd12/26,2,L,bull_2024h2,-8.8,29.1,False,82,0.39,87.85
SOL,2h,macd12/26,2,L+S,bull_2024h2,-94.15,29.1,False,163,0.356,144.68
SOL,2h,macd12/26,3,L,bull_2024h2,-13.2,29.1,False,82,0.39,131.77
SOL,2h,macd12/26,3,L+S,bull_2024h2,-141.22,29.1,False,163,0.356,217.02
SOL,2h,macd26/52,1,L,bull_2024h2,23.92,29.1,False,47,0.34,34.99
SOL,2h,macd26/52,1,L+S,bull_2024h2,7.41,29.1,False,93,0.312,66.27
SOL,2h,macd26/52,2,L,bull_2024h2,47.84,29.1,True,47,0.34,69.97
SOL,2h,macd26/52,2,L+S,bull_2024h2,14.82,29.1,False,93,0.312,132.54
SOL,2h,macd26/52,3,L,bull_2024h2,71.76,29.1,True,47,0.34,104.96
SOL,2h,macd26/52,3,L+S,bull_2024h2,22.23,29.1,False,93,0.312,198.81
SOL,2h,st2.0,1,L,bull_2024h2,-1.16,29.1,False,48,0.354,35.37
SOL,2h,st2.0,1,L+S,bull_2024h2,-42.14,29.1,False,95,0.326,64.25
SOL,2h,st2.0,2,L,bull_2024h2,-2.31,29.1,False,48,0.354,70.75
SOL,2h,st2.0,2,L+S,bull_2024h2,-84.29,29.1,False,95,0.326,128.49
SOL,2h,st2.0,3,L,bull_2024h2,-3.47,29.1,False,48,0.354,106.12
SOL,2h,st2.0,3,L+S,bull_2024h2,-126.43,29.1,False,95,0.326,192.74
SOL,2h,st3.0,1,L,bull_2024h2,15.83,29.1,False,26,0.308,27.14
SOL,2h,st3.0,1,L+S,bull_2024h2,-5.36,29.1,False,51,0.333,49.81
SOL,2h,st3.0,2,L,bull_2024h2,31.66,29.1,True,26,0.308,54.27
SOL,2h,st3.0,2,L+S,bull_2024h2,-10.72,29.1,False,51,0.333,99.61
SOL,2h,st3.0,3,L,bull_2024h2,47.5,29.1,True,26,0.308,81.41
SOL,2h,st3.0,3,L+S,bull_2024h2,-16.08,29.1,False,51,0.333,149.42
SOL,2h,st4.0,1,L,bull_2024h2,26.94,29.1,False,16,0.312,17.22
SOL,2h,st4.0,1,L+S,bull_2024h2,14.74,29.1,False,32,0.344,23.02
SOL,2h,st4.0,2,L,bull_2024h2,53.89,29.1,True,16,0.312,34.43
SOL,2h,st4.0,2,L+S,bull_2024h2,29.48,29.1,True,32,0.344,46.04
SOL,2h,st4.0,3,L,bull_2024h2,80.83,29.1,True,16,0.312,51.65
SOL,2h,st4.0,3,L+S,bull_2024h2,44.22,29.1,True,32,0.344,69.06
SOL,2h,ema20/50,1,L,bear_2024h1,9.85,44.1,False,22,0.318,24.61
SOL,2h,ema20/50,1,L+S,bear_2024h1,-27.7,44.1,False,44,0.25,61.58
SOL,2h,ema20/50,2,L,bear_2024h1,19.7,44.1,False,22,0.318,49.22
SOL,2h,ema20/50,2,L+S,bear_2024h1,-55.4,44.1,False,44,0.25,123.17
SOL,2h,ema20/50,3,L,bear_2024h1,29.55,44.1,False,22,0.318,73.83
SOL,2h,ema20/50,3,L+S,bear_2024h1,-83.1,44.1,False,44,0.25,184.75
SOL,2h,ema50/200,1,L,bear_2024h1,22.41,44.1,False,9,0.333,19.46
SOL,2h,ema50/200,1,L+S,bear_2024h1,-7.33,44.1,False,18,0.278,46.96
SOL,2h,ema50/200,2,L,bear_2024h1,44.81,44.1,True,9,0.333,38.93
SOL,2h,ema50/200,2,L+S,bear_2024h1,-14.66,44.1,False,18,0.278,93.92
SOL,2h,ema50/200,3,L,bear_2024h1,67.22,44.1,True,9,0.333,58.39
SOL,2h,ema50/200,3,L+S,bear_2024h1,-21.98,44.1,False,18,0.278,140.87
SOL,2h,ema10/30,1,L,bear_2024h1,37.02,44.1,False,35,0.343,21.72
SOL,2h,ema10/30,1,L+S,bear_2024h1,27.17,44.1,False,70,0.357,26.0
SOL,2h,ema10/30,2,L,bear_2024h1,74.04,44.1,True,35,0.343,43.43
SOL,2h,ema10/30,2,L+S,bear_2024h1,54.33,44.1,True,70,0.357,52.01
SOL,2h,ema10/30,3,L,bear_2024h1,111.06,44.1,True,35,0.343,65.15
SOL,2h,ema10/30,3,L+S,bear_2024h1,81.5,44.1,True,70,0.357,78.01
SOL,2h,ema20/100,1,L,bear_2024h1,37.96,44.1,False,16,0.375,11.87
SOL,2h,ema20/100,1,L+S,bear_2024h1,25.09,44.1,False,31,0.323,27.0
SOL,2h,ema20/100,2,L,bear_2024h1,75.92,44.1,True,16,0.375,23.74
SOL,2h,ema20/100,2,L+S,bear_2024h1,50.18,44.1,True,31,0.323,54.0
SOL,2h,ema20/100,3,L,bear_2024h1,113.89,44.1,True,16,0.375,35.62
SOL,2h,ema20/100,3,L+S,bear_2024h1,75.26,44.1,True,31,0.323,81.0
SOL,2h,ema5/20,1,L,bear_2024h1,37.34,44.1,False,65,0.308,26.35
SOL,2h,ema5/20,1,L+S,bear_2024h1,25.03,44.1,False,130,0.331,37.56
SOL,2h,ema5/20,2,L,bear_2024h1,74.69,44.1,True,65,0.308,52.71
SOL,2h,ema5/20,2,L+S,bear_2024h1,50.06,44.1,True,130,0.331,75.11
SOL,2h,ema5/20,3,L,bear_2024h1,112.03,44.1,True,65,0.308,79.06
SOL,2h,ema5/20,3,L+S,bear_2024h1,75.09,44.1,True,130,0.331,112.67
SOL,2h,c>ema50,1,L,bear_2024h1,16.89,44.1,False,86,0.186,30.68
SOL,2h,c>ema50,1,L+S,bear_2024h1,-15.59,44.1,False,172,0.192,42.85
SOL,2h,c>ema50,2,L,bear_2024h1,33.78,44.1,False,86,0.186,61.36
SOL,2h,c>ema50,2,L+S,bear_2024h1,-31.18,44.1,False,172,0.192,85.7
SOL,2h,c>ema50,3,L,bear_2024h1,50.67,44.1,True,86,0.186,92.04
SOL,2h,c>ema50,3,L+S,bear_2024h1,-46.77,44.1,False,172,0.192,128.55
SOL,2h,c>ema100,1,L,bear_2024h1,-12.95,44.1,False,70,0.129,33.43
SOL,2h,c>ema100,1,L+S,bear_2024h1,-73.92,44.1,False,139,0.137,87.44
SOL,2h,c>ema100,2,L,bear_2024h1,-25.9,44.1,False,70,0.129,66.85
SOL,2h,c>ema100,2,L+S,bear_2024h1,-147.85,44.1,False,139,0.137,174.88
SOL,2h,c>ema100,3,L,bear_2024h1,-38.85,44.1,False,70,0.129,100.28
SOL,2h,c>ema100,3,L+S,bear_2024h1,-221.77,44.1,False,139,0.137,262.32
SOL,2h,c>ema200,1,L,bear_2024h1,8.04,44.1,False,56,0.125,38.69
SOL,2h,c>ema200,1,L+S,bear_2024h1,-38.04,44.1,False,111,0.099,76.31
SOL,2h,c>ema200,2,L,bear_2024h1,16.09,44.1,False,56,0.125,77.38
SOL,2h,c>ema200,2,L+S,bear_2024h1,-76.08,44.1,False,111,0.099,152.61
SOL,2h,c>ema200,3,L,bear_2024h1,24.13,44.1,False,56,0.125,116.06
SOL,2h,c>ema200,3,L+S,bear_2024h1,-114.12,44.1,False,111,0.099,228.92
SOL,2h,macd12/26,1,L,bear_2024h1,-12.23,44.1,False,87,0.333,32.71
SOL,2h,macd12/26,1,L+S,bear_2024h1,-75.32,44.1,False,173,0.341,96.56
SOL,2h,macd12/26,2,L,bear_2024h1,-24.45,44.1,False,87,0.333,65.43
SOL,2h,macd12/26,2,L+S,bear_2024h1,-150.64,44.1,False,173,0.341,193.11
SOL,2h,macd12/26,3,L,bear_2024h1,-36.68,44.1,False,87,0.333,98.14
SOL,2h,macd12/26,3,L+S,bear_2024h1,-225.96,44.1,False,173,0.341,289.67
SOL,2h,macd26/52,1,L,bear_2024h1,42.98,44.1,False,41,0.366,36.17
SOL,2h,macd26/52,1,L+S,bear_2024h1,35.45,44.1,False,82,0.402,48.48
