entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.5,1.0,0.8,10,30,1.25,2525,45.6,9.0,-9.0,-0.795,-99.9,99.91,9,-1.0
0.5,2.0,1.0,10,30,2.0,1957,33.7,19.0,-11.0,-0.882,-99.9,99.91,19,-1.0
0.3,3.0,0.5,7,20,6.0,5014,14.6,20.3,-4.2,-0.623,-99.91,99.91,45,-1.0
0.3,1.0,1.5,7,20,0.67,4732,60.2,6.3,-11.2,-0.667,-99.91,99.92,13,-1.0
0.3,3.0,1.0,10,20,3.0,3067,25.4,29.0,-11.0,-0.853,-99.91,99.93,26,-1.0
0.3,2.0,1.5,10,20,1.33,3018,43.2,19.0,-16.0,-0.877,-99.92,99.92,13,-1.0
0.3,1.5,1.0,5,30,1.5,4869,40.5,7.0,-5.5,-0.435,-99.92,99.94,12,-1.0
0.5,2.0,0.8,10,30,2.5,2131,29.0,19.0,-9.0,-0.893,-99.93,99.94,18,-1.0
0.3,3.0,1.0,7,30,3.0,3067,25.4,20.3,-7.7,-0.597,-99.94,99.95,26,-1.0
0.5,1.5,1.5,10,30,1.0,1842,49.8,14.0,-16.0,-1.049,-99.95,99.96,11,-1.0
0.3,1.0,1.5,5,30,0.67,4732,60.2,4.5,-8.0,-0.477,-99.95,99.95,13,-1.0
0.5,3.0,1.5,10,30,2.0,1397,33.0,29.0,-16.0,-1.15,-99.95,99.96,18,-1.0
0.3,3.0,0.5,5,30,6.0,5014,14.6,14.5,-3.0,-0.445,-99.95,99.95,45,-1.0
0.3,1.0,0.5,10,10,2.0,8463,34.2,9.0,-6.0,-0.867,-99.95,99.95,19,-1.0
0.3,3.0,2.0,10,30,1.5,1761,40.9,29.0,-21.0,-0.557,-99.95,99.95,15,-1.0
0.5,1.0,0.5,10,30,2.0,2768,34.4,9.0,-6.0,-0.836,-99.95,99.95,16,-1.0
0.3,2.0,1.5,7,30,1.33,3018,43.2,13.3,-11.2,-0.614,-99.95,99.95,13,-1.0
0.3,1.0,0.5,5,20,2.0,8463,34.2,4.5,-3.0,-0.434,-99.95,99.95,19,-1.0
0.5,2.0,1.5,10,30,1.33,1647,42.4,19.0,-16.0,-1.146,-99.96,99.96,12,-1.0
0.3,1.0,1.0,7,20,1.0,6081,50.8,6.3,-7.7,-0.591,-99.96,99.96,10,-1.0
0.5,1.0,2.0,10,30,0.5,1874,66.4,9.0,-21.0,-1.069,-99.96,99.96,8,-1.0
0.3,2.0,0.8,7,20,2.5,4764,28.3,13.3,-6.3,-0.746,-99.96,99.96,19,-1.0
0.5,2.0,0.5,10,30,4.0,2424,20.1,19.0,-6.0,-0.967,-99.97,99.97,25,-1.0
