entry_dt,exit_dt,side,result,pnl_pct
2025-12-20 15:45:00+00:00,2025-12-20 18:45:00+00:00,short,loss,-0.7583
2025-12-21 02:00:00+00:00,2025-12-21 06:00:00+00:00,short,loss,-0.6763
2025-12-21 14:00:00+00:00,2025-12-21 15:45:00+00:00,short,loss,-1.3827
2025-12-24 17:15:00+00:00,2025-12-25 09:30:00+00:00,long,cross_exit,0.0111
2025-12-25 23:15:00+00:00,2025-12-26 00:30:00+00:00,short,win,1.75
2025-12-26 02:30:00+00:00,2025-12-26 03:30:00+00:00,long,loss,-1.7734
2025-12-26 15:00:00+00:00,2025-12-26 15:45:00+00:00,short,loss,-1.6758
2025-12-27 09:45:00+00:00,2025-12-27 10:15:00+00:00,long,cross_exit,-0.3779
2025-12-27 10:15:00+00:00,2025-12-27 13:30:00+00:00,short,win,0.6661
2025-12-27 19:15:00+00:00,2025-12-27 22:00:00+00:00,long,win,0.5136
2025-12-28 18:45:00+00:00,2025-12-28 22:45:00+00:00,short,loss,-0.6702
2025-12-29 00:15:00+00:00,2025-12-29 01:30:00+00:00,long,win,1.469
2025-12-29 10:45:00+00:00,2025-12-29 12:00:00+00:00,short,win,2.8155
2025-12-30 08:15:00+00:00,2025-12-30 14:15:00+00:00,long,win,1.8735
2025-12-31 15:30:00+00:00,2025-12-31 20:30:00+00:00,short,win,2.2165
2026-01-01 11:30:00+00:00,2026-01-01 17:15:00+00:00,long,win,0.7222
2026-01-04 19:30:00+00:00,2026-01-04 20:15:00+00:00,short,loss,-0.9113
2026-01-04 20:30:00+00:00,2026-01-05 00:00:00+00:00,long,win,1.3556
2026-01-06 23:45:00+00:00,2026-01-07 00:30:00+00:00,long,loss,-1.7057
2026-01-07 01:00:00+00:00,2026-01-07 09:30:00+00:00,short,win,3.0017
2026-01-08 17:15:00+00:00,2026-01-09 08:00:00+00:00,long,cross_exit,-0.6694
2026-01-09 08:00:00+00:00,2026-01-09 08:45:00+00:00,short,win,1.6939
2026-01-09 16:00:00+00:00,2026-01-09 17:15:00+00:00,long,loss,-2.2979
2026-01-09 19:45:00+00:00,2026-01-10 09:45:00+00:00,short,cross_exit,-1.5796
2026-01-11 20:15:00+00:00,2026-01-11 20:45:00+00:00,short,loss,-0.8189
2026-01-12 09:15:00+00:00,2026-01-12 15:15:00+00:00,short,loss,-1.485
2026-01-12 16:15:00+00:00,2026-01-12 17:15:00+00:00,long,loss,-1.7373
2026-01-13 01:30:00+00:00,2026-01-13 03:15:00+00:00,short,loss,-1.2527
2026-01-15 03:15:00+00:00,2026-01-15 05:00:00+00:00,short,loss,-1.6371
2026-01-15 15:00:00+00:00,2026-01-15 15:45:00+00:00,short,loss,-1.7239
2026-01-18 23:30:00+00:00,2026-01-18 23:45:00+00:00,short,win,1.6308
2026-01-21 15:15:00+00:00,2026-01-21 16:15:00+00:00,long,loss,-2.186
2026-01-21 16:45:00+00:00,2026-01-21 18:45:00+00:00,short,loss,-2.958
2026-01-21 20:30:00+00:00,2026-01-22 14:15:00+00:00,long,cross_exit,-1.2313
2026-01-23 08:00:00+00:00,2026-01-23 09:15:00+00:00,short,win,1.6423
2026-01-23 16:30:00+00:00,2026-01-23 19:30:00+00:00,long,loss,-1.9553
2026-01-26 05:00:00+00:00,2026-01-26 15:00:00+00:00,long,win,3.0124
2026-01-27 16:45:00+00:00,2026-01-27 17:00:00+00:00,long,loss,-1.6538
2026-01-27 17:00:00+00:00,2026-01-27 18:45:00+00:00,short,loss,-1.8257
2026-01-28 21:00:00+00:00,2026-01-29 02:45:00+00:00,short,win,4.0716
2026-01-31 07:45:00+00:00,2026-01-31 08:30:00+00:00,short,win,1.7347
2026-02-02 10:00:00+00:00,2026-02-02 15:30:00+00:00,long,win,6.2039
2026-02-07 07:15:00+00:00,2026-02-07 12:00:00+00:00,short,loss,-3.9289
2026-02-09 18:00:00+00:00,2026-02-10 03:15:00+00:00,long,loss,-3.5679
2026-02-10 17:30:00+00:00,2026-02-10 18:15:00+00:00,long,loss,-2.9743
2026-02-10 18:45:00+00:00,2026-02-11 04:15:00+00:00,short,win,5.6707
2026-02-12 16:15:00+00:00,2026-02-13 03:30:00+00:00,short,loss,-3.3494
2026-02-13 04:00:00+00:00,2026-02-13 04:45:00+00:00,long,cross_exit,-1.0447
2026-02-13 04:45:00+00:00,2026-02-13 08:45:00+00:00,short,loss,-1.7785
2026-02-15 04:00:00+00:00,2026-02-15 12:15:00+00:00,long,loss,-1.791
2026-02-15 13:15:00+00:00,2026-02-15 19:00:00+00:00,short,win,3.7294
2026-02-16 22:30:00+00:00,2026-02-17 05:15:00+00:00,long,loss,-1.8218
2026-02-17 05:30:00+00:00,2026-02-17 14:30:00+00:00,short,win,3.1674
2026-02-18 12:15:00+00:00,2026-02-18 14:45:00+00:00,short,win,2.8792
2026-02-19 19:15:00+00:00,2026-02-20 05:45:00+00:00,long,win,4.6273
2026-02-20 13:30:00+00:00,2026-02-20 14:00:00+00:00,short,loss,-1.9827
2026-02-20 18:30:00+00:00,2026-02-21 23:15:00+00:00,long,cross_exit,1.0836
2026-02-21 23:15:00+00:00,2026-02-22 11:30:00+00:00,short,cross_exit,-0.6279
2026-02-23 12:15:00+00:00,2026-02-23 14:30:00+00:00,long,loss,-1.6132
2026-02-23 15:15:00+00:00,2026-02-23 17:15:00+00:00,short,win,4.1079
2026-02-24 16:30:00+00:00,2026-02-25 01:00:00+00:00,long,win,4.5835
