retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.618,2.0,0.005,3,0.2,both,19,7,12,47.4,13.69,2.69,5.1,1136.9,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,5,0.1,both,19,7,12,47.4,11.35,2.24,5.06,1113.48,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,7,0.2,both,39,19,20,43.6,44.19,8.83,5.01,1441.92,3,xrp,1H,3m,95
0.382,0.618,2.0,0.005,3,0.1,both,19,7,12,47.4,6.74,1.35,4.99,1067.35,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,5,0.2,both,39,19,20,43.6,30.62,6.37,4.81,1306.17,3,xrp,1H,3m,95
0.382,0.618,1.272,0.002,7,0.2,ob_only,24,11,13,45.8,31.79,6.7,4.75,1317.91,5,xrp,1H,3m,59
0.382,0.786,2.0,0.005,5,0.2,both,11,2,9,45.5,13.25,2.84,4.67,1132.52,5,xrp,1H,3m,59
0.382,0.786,2.0,0.005,7,0.2,ob_only,11,2,9,45.5,18.55,3.97,4.67,1185.5,5,xrp,1H,3m,59
0.382,0.786,2.0,0.005,7,0.2,both,11,2,9,45.5,18.55,3.97,4.67,1185.5,5,xrp,1H,3m,59
0.382,0.786,2.0,0.005,5,0.2,ob_only,11,2,9,45.5,13.25,2.84,4.67,1132.52,5,xrp,1H,3m,59
0.382,0.786,2.0,0.005,7,0.1,ob_only,11,2,9,45.5,9.27,1.99,4.66,1092.71,5,xrp,1H,3m,59
0.382,0.786,2.0,0.005,5,0.1,both,11,2,9,45.5,6.62,1.42,4.66,1066.18,5,xrp,1H,3m,59
