fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
9,21,2.0,3.0,0.6,5,0.1,3374,23.3,-85.15,85.28,-1.0,15m
12,50,2.0,3.0,0.6,5,0.2,1803,22.8,-85.18,85.46,-1.0,15m
5,50,2.0,3.0,0.4286,7,0.1,2800,18.4,-85.19,85.93,-0.99,15m
12,50,5.0,1.0,0.1429,7,0.2,1803,4.8,-85.23,85.97,-0.99,15m
5,50,2.0,1.0,0.3333,3,0.2,2800,14.3,-85.45,85.86,-1.0,15m
5,50,5.0,3.0,0.6,5,0.2,2800,17.9,-85.47,86.87,-0.98,15m
9,26,5.0,3.0,0.4286,7,0.1,2997,14.8,-85.52,85.79,-1.0,15m
9,21,2.0,1.0,0.2,5,0.1,3374,9.4,-85.63,85.75,-1.0,15m
5,50,3.0,2.0,0.2857,7,0.1,2800,11.0,-85.68,85.92,-1.0,15m
9,50,2.0,3.0,0.6,5,0.2,2057,23.1,-85.73,86.27,-0.99,15m
9,26,3.0,2.0,0.2857,7,0.1,2997,11.3,-85.79,86.11,-1.0,15m
9,26,2.0,1.0,0.3333,3,0.2,2997,15.0,-85.94,86.19,-1.0,15m
9,50,3.0,2.0,0.4,5,0.2,2057,13.6,-86.0,86.39,-1.0,15m
9,50,5.0,2.0,0.4,5,0.2,2057,11.6,-86.05,86.27,-1.0,15m
5,26,3.0,2.0,0.4,5,0.1,4012,15.9,-86.1,86.17,-1.0,15m
12,26,3.0,1.0,0.3333,3,0.3,2586,13.3,-86.19,86.27,-1.0,15m
9,21,3.0,1.0,0.3333,3,0.2,3374,13.6,-86.21,86.23,-1.0,15m
9,21,2.0,3.0,1.0,3,0.2,3374,29.6,-86.57,86.69,-1.0,15m
12,21,5.0,2.0,0.2857,7,0.1,2904,10.6,-86.61,86.78,-1.0,15m
12,50,2.0,1.0,0.2,5,0.2,1803,8.7,-86.71,87.06,-1.0,15m
