fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,50,5.0,3.0,0.6,5,0.2,471,10.0,-66.23,69.21,-0.96,1h
5,50,3.0,2.0,0.6667,3,0.3,722,17.0,-66.34,67.68,-0.98,1h
9,21,5.0,1.0,0.1429,7,0.2,850,3.9,-66.52,67.89,-0.98,1h
12,21,3.0,2.0,0.4,5,0.2,757,11.4,-66.54,69.35,-0.96,1h
9,26,3.0,2.0,0.4,5,0.2,774,11.5,-66.71,70.35,-0.95,1h
12,26,5.0,3.0,1.0,3,0.3,673,18.4,-66.74,73.03,-0.91,1h
12,21,5.0,2.0,0.6667,3,0.3,757,13.7,-66.78,72.92,-0.92,1h
12,21,3.0,1.0,0.1429,7,0.2,757,4.6,-66.81,68.54,-0.97,1h
5,21,3.0,2.0,0.4,5,0.2,1115,13.7,-66.89,67.54,-0.99,1h
12,26,2.0,1.0,0.1429,7,0.2,673,5.9,-66.9,66.9,-1.0,1h
9,26,3.0,3.0,1.0,3,0.2,774,21.6,-67.07,68.5,-0.98,1h
9,21,2.0,1.0,0.1429,7,0.2,850,7.2,-67.14,67.14,-1.0,1h
12,26,5.0,2.0,0.4,5,0.2,673,7.9,-67.17,69.8,-0.96,1h
12,50,3.0,2.0,0.4,5,0.3,471,10.6,-67.2,70.16,-0.96,1h
12,50,3.0,1.0,0.1429,7,0.3,471,4.2,-67.49,72.37,-0.93,1h
5,50,2.0,2.0,0.6667,3,0.3,722,21.9,-67.61,68.07,-0.99,1h
12,21,5.0,1.0,0.1429,7,0.2,757,3.3,-67.64,70.13,-0.96,1h
5,50,2.0,1.0,0.2,5,0.3,722,9.0,-67.88,68.36,-0.99,1h
9,50,2.0,2.0,0.2857,7,0.3,530,12.6,-68.01,70.02,-0.97,1h
5,21,2.0,2.0,0.6667,3,0.3,1115,24.5,-68.04,68.84,-0.99,1h
5,50,2.0,2.0,0.2857,7,0.2,722,12.2,-68.06,68.25,-1.0,1h
5,21,5.0,3.0,0.6,5,0.2,1115,16.0,-68.11,71.02,-0.96,1h
5,21,2.0,1.0,0.2,5,0.2,1115,9.4,-68.32,69.68,-0.98,1h
12,26,2.0,2.0,0.4,5,0.2,673,13.8,-68.37,68.4,-1.0,1h
12,50,5.0,1.0,0.1429,7,0.3,471,2.8,-68.48,72.56,-0.94,1h
12,26,3.0,1.0,0.1429,7,0.2,673,4.0,-68.58,69.32,-0.99,1h
12,21,3.0,3.0,1.0,3,0.2,757,20.7,-68.63,68.63,-1.0,1h
12,26,3.0,2.0,0.4,5,0.2,673,10.1,-68.65,69.32,-0.99,1h
5,26,3.0,2.0,0.6667,3,0.3,1010,18.9,-68.75,70.32,-0.98,1h
12,26,5.0,2.0,0.2857,7,0.2,673,6.2,-68.77,69.41,-0.99,1h
12,26,5.0,2.0,0.6667,3,0.3,673,12.9,-68.79,74.3,-0.93,1h
9,50,3.0,1.0,0.1429,7,0.3,530,4.5,-68.91,70.16,-0.98,1h
12,26,3.0,3.0,1.0,3,0.3,673,22.4,-68.97,68.97,-1.0,1h
5,26,2.0,2.0,0.4,5,0.2,1010,16.4,-69.01,69.85,-0.99,1h
5,26,2.0,1.0,0.3333,3,0.3,1010,13.5,-69.02,69.82,-0.99,1h
9,26,5.0,2.0,0.4,5,0.2,774,9.2,-69.17,75.07,-0.92,1h
5,21,2.0,2.0,0.4,5,0.2,1115,17.1,-69.25,69.57,-1.0,1h
9,21,2.0,2.0,0.6667,3,0.3,850,23.5,-69.35,69.35,-1.0,1h
9,21,3.0,2.0,0.4,5,0.2,850,12.7,-69.63,72.65,-0.96,1h
12,26,3.0,2.0,0.6667,3,0.3,673,16.3,-69.71,69.71,-1.0,1h
12,21,2.0,2.0,0.4,5,0.2,757,14.5,-69.72,69.72,-1.0,1h
12,50,5.0,2.0,0.2857,7,0.2,471,4.7,-69.73,72.04,-0.97,1h
5,26,5.0,1.0,0.3333,3,0.3,1010,8.6,-69.77,72.78,-0.96,1h
12,21,2.0,3.0,1.0,3,0.2,757,26.0,-69.77,69.77,-1.0,1h
5,26,2.0,1.0,0.2,5,0.2,1010,8.6,-69.92,70.3,-0.99,1h
12,21,2.0,1.0,0.2,5,0.2,757,6.6,-69.92,69.92,-1.0,1h
9,21,2.0,3.0,0.6,5,0.2,850,22.1,-70.05,70.05,-1.0,1h
9,21,5.0,2.0,0.6667,3,0.3,850,14.9,-70.14,76.12,-0.92,1h
9,21,3.0,2.0,0.6667,3,0.3,850,18.6,-70.22,72.95,-0.96,1h
5,26,5.0,1.0,0.1429,7,0.2,1010,4.2,-70.53,70.53,-1.0,1h
9,21,5.0,1.0,0.3333,3,0.3,850,8.2,-70.6,72.14,-0.98,1h
12,26,2.0,2.0,0.6667,3,0.3,673,21.1,-70.71,70.71,-1.0,1h
12,50,2.0,2.0,0.2857,7,0.3,471,11.7,-70.74,73.34,-0.96,1h
12,21,5.0,3.0,0.6,5,0.2,757,12.5,-71.0,75.01,-0.95,1h
9,50,2.0,3.0,0.6,5,0.3,530,20.9,-71.08,75.42,-0.94,1h
5,21,3.0,3.0,1.0,3,0.3,1115,24.7,-71.08,71.08,-1.0,1h
9,26,2.0,1.0,0.1429,7,0.2,774,6.1,-71.12,71.12,-1.0,1h
9,50,3.0,2.0,0.2857,7,0.3,530,8.9,-71.13,74.81,-0.95,1h
9,26,5.0,2.0,0.6667,3,0.3,774,14.0,-71.24,78.52,-0.91,1h
5,26,3.0,1.0,0.1429,7,0.2,1010,5.2,-71.29,71.29,-1.0,1h
9,21,3.0,3.0,0.6,5,0.2,850,17.4,-71.4,71.95,-0.99,1h
5,21,5.0,2.0,0.4,5,0.3,1115,11.9,-71.66,78.98,-0.91,1h
5,21,2.0,3.0,1.0,3,0.3,1115,29.8,-71.81,72.29,-0.99,1h
5,50,5.0,2.0,0.2857,7,0.2,722,6.4,-71.84,77.63,-0.93,1h
9,26,2.0,2.0,0.6667,3,0.3,774,21.8,-71.93,72.89,-0.99,1h
9,26,3.0,2.0,0.6667,3,0.3,774,17.2,-72.34,75.36,-0.96,1h
